Ax,Ay,Az,Amag
-0.27,-9.66,-1.45,9.77
-0.26,-9.64,-1.43,9.75
-0.26,-9.64,-1.47,9.76
-0.26,-9.65,-1.44,9.76
-0.27,-9.64,-1.41,9.75
-0.30,-9.65,-1.49,9.77
-0.29,-9.65,-1.48,9.76
-0.29,-9.64,-1.47,9.76
-0.27,-9.64,-1.46,9.75
-0.28,-9.64,-1.45,9.75
-0.30,-9.68,-1.43,9.79
-0.29,-9.68,-1.42,9.78
-0.29,-9.69,-1.46,9.81
-0.27,-9.69,-1.48,9.80
-0.29,-9.70,-1.46,9.82
-0.25,-9.71,-1.49,9.83
-0.27,-9.71,-1.48,9.82
-0.28,-9.68,-1.47,9.79
-0.26,-9.66,-1.50,9.78
-0.29,-9.66,-1.48,9.77
-0.27,-9.65,-1.48,9.76
-0.27,-9.67,-1.47,9.78
-0.25,-9.68,-1.45,9.80
-0.27,-9.70,-1.49,9.81
-0.28,-9.71,-1.49,9.83
-0.26,-9.70,-1.45,9.81
-0.29,-9.70,-1.47,9.82
-0.27,-9.71,-1.51,9.83
-0.23,-9.72,-1.48,9.84
-0.24,-9.71,-1.50,9.83
-0.23,-9.67,-1.49,9.78
-0.25,-9.68,-1.48,9.80
-0.28,-9.67,-1.46,9.78
-0.30,-9.65,-1.45,9.76
-0.25,-9.64,-1.45,9.76
-0.27,-9.65,-1.48,9.76
-0.25,-9.68,-1.47,9.79
-0.27,-9.70,-1.47,9.81
-0.23,-9.69,-1.49,9.80
-0.27,-9.68,-1.51,9.80
-0.26,-9.69,-1.50,9.81
-0.27,-9.67,-1.49,9.78
-0.26,-9.67,-1.47,9.78
-0.32,-9.66,-1.48,9.78
-0.27,-9.65,-1.55,9.77
-0.29,-9.63,-1.47,9.75
-0.29,-9.67,-1.46,9.78
-0.28,-9.64,-1.50,9.76
-0.27,-9.63,-1.45,9.75
-0.25,-9.64,-1.44,9.75
-0.25,-9.66,-1.46,9.77
-0.27,-9.66,-1.48,9.77
-0.28,-9.65,-1.47,9.77
-0.26,-9.68,-1.47,9.80
-0.27,-9.69,-1.46,9.80
-0.28,-9.67,-1.44,9.78
-0.26,-9.70,-1.47,9.82
-0.28,-9.69,-1.47,9.81
-0.26,-9.69,-1.45,9.80
-0.26,-9.68,-1.47,9.80
-0.26,-9.68,-1.48,9.79
-0.25,-9.68,-1.50,9.80
-0.26,-9.68,-1.48,9.79
-0.26,-9.67,-1.48,9.79
-0.28,-9.66,-1.47,9.77
-0.28,-9.69,-1.47,9.80
-0.27,-9.68,-1.47,9.80
-0.27,-9.68,-1.50,9.80
-0.29,-9.68,-1.41,9.78
-0.29,-9.66,-1.47,9.77
-0.26,-9.68,-1.47,9.79
-0.34,-9.69,-1.42,9.80
-0.34,-9.67,-1.45,9.78
-0.28,-9.67,-1.45,9.78
-0.23,-9.68,-1.47,9.79
-0.21,-9.70,-1.41,9.80
-0.23,-9.70,-1.44,9.81
-0.26,-9.72,-1.55,9.85
-0.25,-9.71,-1.58,9.84
-0.28,-9.69,-1.49,9.81
-0.28,-9.67,-1.42,9.78
-0.31,-9.64,-1.43,9.75
-0.29,-9.63,-1.38,9.73
-0.28,-9.65,-1.40,9.75
-0.26,-9.68,-1.43,9.79
-0.28,-9.69,-1.50,9.81
-0.26,-9.69,-1.53,9.81
-0.26,-9.72,-1.55,9.85
-0.28,-9.72,-1.53,9.85
-0.32,-9.73,-1.50,9.85
-0.31,-9.75,-1.46,9.87
-0.30,-9.75,-1.47,9.87
-0.31,-9.77,-1.47,9.88
-0.31,-9.70,-1.45,9.81
-0.29,-9.69,-1.43,9.80
-0.26,-9.68,-1.42,9.79
-0.29,-9.68,-1.47,9.80
-0.25,-9.65,-1.47,9.77
-0.27,-9.63,-1.47,9.74
-0.28,-9.61,-1.47,9.73
-0.26,-9.62,-1.48,9.74
-0.28,-9.64,-1.46,9.76
-0.28,-9.64,-1.47,9.75
-0.28,-9.66,-1.44,9.77
-0.28,-9.65,-1.47,9.76
-0.28,-9.68,-1.46,9.80
-0.30,-9.67,-1.45,9.78
-0.31,-9.68,-1.44,9.79
-0.28,-9.71,-1.47,9.82
-0.29,-9.70,-1.45,9.81
-0.31,-9.72,-1.45,9.84
-0.28,-9.67,-1.48,9.79
-0.25,-9.68,-1.49,9.79
-0.26,-9.65,-1.47,9.77
-0.29,-9.66,-1.49,9.78
-0.28,-9.68,-1.49,9.79
-0.29,-9.67,-1.48,9.79
-0.28,-9.67,-1.50,9.79
-0.30,-9.66,-1.47,9.78
-0.30,-9.69,-1.46,9.80
-0.27,-9.68,-1.48,9.79
-0.26,-9.68,-1.48,9.80
-0.30,-9.67,-1.50,9.79
-0.26,-9.70,-1.48,9.81
-0.27,-9.68,-1.47,9.80
-0.26,-9.66,-1.47,9.77
-0.25,-9.66,-1.48,9.78
-0.24,-9.65,-1.48,9.76
-0.26,-9.68,-1.40,9.78
-0.24,-9.69,-1.51,9.81
-0.25,-9.66,-1.52,9.78
-0.27,-9.69,-1.48,9.81
-0.24,-9.68,-1.51,9.80
-0.27,-9.68,-1.48,9.80
-0.28,-9.68,-1.50,9.80
-0.28,-9.67,-1.49,9.78
-0.30,-9.66,-1.48,9.78
-0.26,-9.68,-1.48,9.79
-0.24,-9.66,-1.48,9.77
-0.25,-9.65,-1.48,9.77
-0.26,-9.66,-1.47,9.77
-0.26,-9.70,-1.48,9.82
