Ax,Ay,Az,Amag
0.05,-9.77,-0.21,9.77
0.03,-9.83,-0.36,9.84
0.02,-9.83,-0.35,9.84
0.01,-9.81,-0.32,9.81
0.06,-9.80,-0.30,9.80
0.03,-9.81,-0.29,9.82
0.04,-9.81,-0.36,9.81
0.05,-9.81,-0.34,9.82
0.05,-9.78,-0.31,9.78
0.04,-9.80,-0.30,9.81
0.04,-9.79,-0.32,9.80
0.03,-9.80,-0.31,9.81
0.02,-9.79,-0.28,9.79
0.04,-9.81,-0.25,9.81
0.05,-9.82,-0.30,9.82
0.08,-9.77,-0.30,9.77
0.05,-9.78,-0.31,9.78
0.01,-9.77,-0.30,9.78
0.09,-9.86,-0.41,9.87
0.10,-9.83,-0.41,9.84
0.07,-9.80,-0.33,9.80
0.06,-9.77,-0.26,9.78
0.10,-9.80,-0.34,9.81
0.07,-9.69,-0.19,9.69
0.09,-9.78,-0.35,9.79
0.08,-9.81,-0.37,9.81
0.08,-9.81,-0.26,9.82
0.02,-9.92,-0.18,9.92
0.13,-9.87,-0.24,9.87
-0.00,-9.75,-0.25,9.75
-0.02,-9.89,-0.43,9.90
0.07,-9.82,-0.26,9.82
-0.01,-9.78,-0.36,9.79
-0.01,-9.82,-0.47,9.83
0.02,-9.80,-0.44,9.80
0.03,-9.78,-0.41,9.79
0.05,-9.80,-0.43,9.81
0.03,-9.77,-0.38,9.78
0.03,-9.79,-0.45,9.80
0.04,-9.78,-0.45,9.79
0.02,-9.78,-0.42,9.79
0.06,-9.79,-0.41,9.80
0.05,-9.80,-0.43,9.81
0.04,-9.78,-0.39,9.78
0.07,-9.80,-0.41,9.81
0.03,-9.77,-0.41,9.78
0.00,-9.81,-0.45,9.82
0.01,-9.76,-0.40,9.77
-0.01,-9.83,-0.42,9.84
-0.03,-9.83,-0.37,9.84
0.00,-9.84,-0.38,9.85
-0.01,-9.80,-0.39,9.81
0.01,-9.79,-0.40,9.79
0.01,-9.79,-0.40,9.80
0.01,-9.83,-0.43,9.84
0.00,-9.81,-0.41,9.82
0.02,-9.79,-0.41,9.79
0.03,-9.77,-0.42,9.78
0.03,-9.77,-0.42,9.78
0.04,-9.78,-0.38,9.79
0.08,-9.79,-0.44,9.80
0.05,-9.77,-0.38,9.78
0.06,-9.76,-0.43,9.77
0.05,-9.77,-0.45,9.78
0.05,-9.80,-0.44,9.81
0.07,-9.77,-0.42,9.78
0.02,-9.79,-0.43,9.80
0.04,-9.78,-0.42,9.79
0.01,-9.81,-0.45,9.82
0.02,-9.82,-0.39,9.82
0.03,-9.80,-0.43,9.81
0.03,-9.82,-0.43,9.83
0.02,-9.79,-0.44,9.80
0.01,-9.78,-0.42,9.79
0.00,-9.79,-0.43,9.80
0.03,-9.78,-0.41,9.79
0.02,-9.81,-0.42,9.82
0.01,-9.80,-0.43,9.81
0.01,-9.78,-0.43,9.79
0.03,-9.78,-0.44,9.79
0.03,-9.75,-0.40,9.76
0.03,-9.76,-0.44,9.77
0.02,-9.79,-0.44,9.80
0.06,-9.80,-0.43,9.80
0.05,-9.76,-0.39,9.77
0.02,-9.76,-0.40,9.76
0.03,-9.78,-0.42,9.79
0.04,-9.79,-0.45,9.80
0.02,-9.78,-0.44,9.79
-0.01,-9.79,-0.44,9.80
-0.02,-9.77,-0.44,9.78
-0.00,-9.79,-0.42,9.80
0.04,-9.79,-0.42,9.80
0.04,-9.80,-0.43,9.81
0.03,-9.81,-0.45,9.82
0.02,-9.80,-0.44,9.81
0.03,-9.81,-0.44,9.82
0.04,-9.79,-0.48,9.80
0.03,-9.82,-0.43,9.83
0.05,-9.80,-0.39,9.81
0.04,-9.79,-0.46,9.80
0.06,-9.79,-0.49,9.81
-0.01,-9.73,-0.41,9.74
0.05,-9.75,-0.47,9.76
0.09,-9.81,-0.60,9.83
0.06,-9.78,-0.52,9.80
-0.01,-9.74,-0.37,9.75
0.01,-9.81,-0.38,9.82
0.02,-9.82,-0.39,9.83
0.01,-9.79,-0.40,9.80
0.02,-9.77,-0.39,9.78
0.03,-9.80,-0.41,9.81
0.02,-9.85,-0.37,9.85
0.00,-9.84,-0.42,9.85
0.03,-9.83,-0.41,9.84
0.02,-9.80,-0.41,9.81
0.02,-9.80,-0.41,9.80
0.02,-9.79,-0.41,9.80
0.01,-9.76,-0.38,9.77
0.04,-9.77,-0.39,9.78
0.00,-9.76,-0.41,9.77
0.02,-9.80,-0.39,9.81
0.00,-9.80,-0.42,9.81
