Ax,Ay,Az,Amag
-2.32,-0.94,-9.61,9.93
-2.34,-0.97,-9.56,9.89
-2.36,-0.96,-9.58,9.91
-2.30,-0.96,-9.56,9.88
-2.36,-0.97,-9.60,9.94
-2.34,-0.93,-9.62,9.94
-2.36,-0.94,-9.58,9.91
-2.43,-0.93,-9.56,9.91
-2.25,-0.96,-9.66,9.96
-2.37,-0.98,-9.62,9.96
-2.33,-0.95,-9.60,9.92
-2.36,-1.03,-9.57,9.91
-2.31,-0.95,-9.55,9.87
-2.40,-0.95,-9.60,9.94
-2.31,-0.91,-9.59,9.91
-2.37,-0.97,-9.58,9.91
-2.36,-0.98,-9.57,9.91
-2.40,-0.92,-9.57,9.91
-2.27,-1.01,-9.60,9.92
-2.25,-0.98,-9.61,9.92
-2.32,-0.89,-9.63,9.95
-2.41,-0.89,-9.58,9.92
-2.38,-0.96,-9.57,9.91
-2.22,-0.97,-9.61,9.91
-2.34,-0.96,-9.57,9.89
-2.32,-0.95,-9.60,9.93
-2.30,-0.95,-9.59,9.91
-2.29,-0.97,-9.60,9.91
-2.35,-0.94,-9.62,9.95
-2.28,-0.95,-9.59,9.91
-2.36,-0.96,-9.60,9.93
-2.31,-1.02,-9.58,9.91
-2.39,-0.92,-9.60,9.94
-2.34,-0.95,-9.56,9.89
-2.32,-0.97,-9.56,9.89
-2.27,-0.93,-9.59,9.90
-2.28,-0.95,-9.58,9.89
-2.37,-0.96,-9.61,9.95
-2.38,-0.97,-9.58,9.92
-2.29,-0.96,-9.59,9.90
-2.28,-0.96,-9.60,9.91
-2.40,-1.05,-9.60,9.95
-2.23,-1.00,-9.59,9.90
-2.39,-0.97,-9.56,9.91
-2.25,-0.99,-9.64,9.95
-2.34,-0.92,-9.60,9.93
-2.34,-0.95,-9.64,9.96
-2.23,-0.96,-9.55,9.86
-2.30,-0.94,-9.56,9.87
-2.32,-0.94,-9.61,9.93
-2.33,-0.97,-9.60,9.92
-2.28,-0.97,-9.63,9.94
-2.28,-1.01,-9.60,9.92
-2.24,-0.98,-9.54,9.85
-2.37,-0.96,-9.59,9.92
-2.36,-0.99,-9.62,9.96
-2.32,-0.96,-9.60,9.92
-2.32,-0.97,-9.54,9.87
-2.30,-0.91,-9.59,9.91
-2.33,-0.99,-9.59,9.92
-2.36,-0.93,-9.63,9.96
-2.31,-0.94,-9.60,9.92
-2.31,-0.95,-9.58,9.90
-2.24,-0.96,-9.56,9.87
-2.36,-0.97,-9.61,9.95
-2.39,-0.92,-9.59,9.93
-2.33,-0.95,-9.63,9.95
-2.25,-1.01,-9.60,9.91
-2.33,-0.98,-9.59,9.92
-2.35,-0.93,-9.59,9.92
-2.31,-0.97,-9.62,9.94
-2.26,-0.96,-9.57,9.89
-2.34,-0.93,-9.59,9.92
-2.29,-0.95,-9.59,9.90
-2.35,-0.95,-9.60,9.93
-2.32,-0.94,-9.56,9.89
-2.32,-1.03,-9.54,9.87
-2.34,-0.94,-9.59,9.92
-2.31,-0.88,-9.74,10.04
-2.30,-0.96,-9.59,9.90
-2.30,-0.96,-9.56,9.88
-2.39,-1.06,-9.58,9.93
-2.23,-0.96,-9.59,9.90
-2.35,-0.91,-9.58,9.90
-2.34,-0.92,-9.57,9.90
-2.38,-0.94,-9.60,9.93
-2.32,-0.96,-9.60,9.93
-2.30,-0.94,-9.60,9.92
-2.29,-0.98,-9.60,9.92
-2.37,-0.98,-9.60,9.93
-2.37,-0.94,-9.58,9.91
-2.38,-0.90,-9.61,9.94
-2.33,-0.98,-9.62,9.95
-2.24,-1.00,-9.57,9.88
-2.39,-0.92,-9.58,9.92
-2.29,-0.95,-9.59,9.91
-2.29,-0.95,-9.60,9.92
-2.34,-0.98,-9.57,9.90
-2.39,-0.98,-9.61,9.95
-2.28,-0.97,-9.61,9.92
-2.37,-0.96,-9.57,9.90
-2.28,-0.96,-9.60,9.92
-2.32,-0.95,-9.59,9.91
-2.37,-0.94,-9.58,9.92
-2.37,-0.97,-9.58,9.92
-2.28,-0.96,-9.57,9.89
-2.30,-0.96,-9.59,9.91
-2.35,-1.00,-9.59,9.93
-2.29,-0.99,-9.62,9.94
-2.34,-0.92,-9.62,9.95
-2.33,-0.87,-9.70,10.01
-2.36,-1.01,-9.59,9.93
-2.29,-0.94,-9.62,9.93
-2.25,-1.04,-9.59,9.91
-2.36,-0.97,-9.59,9.92
-2.36,-0.89,-9.58,9.90
-2.35,-0.92,-9.56,9.88
-2.31,-1.00,-9.53,9.86
-2.28,-0.98,-9.63,9.94
-2.29,-0.97,-9.62,9.94
-2.27,-0.92,-9.56,9.87
-2.32,-0.90,-9.61,9.93
-2.42,-0.96,-9.61,9.96
-2.37,-0.99,-9.59,9.93
-2.36,-0.96,-9.62,9.95
-2.37,-1.02,-9.59,9.93
-2.33,-0.93,-9.57,9.90
-2.29,-0.95,-9.58,9.90
-2.27,-0.92,-9.61,9.92
-2.40,-0.97,-9.61,9.95
-2.36,-0.93,-9.60,9.93
-2.33,-0.96,-9.58,9.90
-2.32,-0.91,-9.57,9.89
-2.35,-0.95,-9.60,9.93
-2.28,-0.95,-9.61,9.92
-2.33,-0.89,-9.60,9.92
-2.36,-0.93,-9.60,9.93
-2.40,-1.00,-9.58,9.93
-2.29,-1.02,-9.57,9.89
-2.34,-1.02,-9.53,9.87
-2.34,-0.95,-9.59,9.91
-2.35,-0.89,-9.69,10.01
-2.31,-0.97,-9.60,9.92
-2.26,-0.91,-9.60,9.90
-2.31,-0.98,-9.59,9.91
-2.33,-0.91,-9.56,9.88
-2.40,-0.95,-9.59,9.93
-2.39,-0.93,-9.59,9.92
-2.33,-0.94,-9.55,9.87
-2.31,-0.98,-9.59,9.91
-2.29,-0.99,-9.61,9.93
-2.30,-0.96,-9.57,9.89
-2.29,-0.98,-9.61,9.93
-2.40,-0.98,-9.64,9.98
-2.31,-0.89,-9.60,9.92
-2.33,-0.95,-9.57,9.90
-2.33,-1.02,-9.57,9.91
-2.35,-0.91,-9.58,9.91
-2.37,-0.89,-9.60,9.93
-2.33,-0.94,-9.60,9.92
-2.28,-0.98,-9.59,9.91
-2.30,-0.93,-9.56,9.87
-2.27,-0.93,-9.62,9.92
-2.37,-0.95,-9.59,9.92
-2.37,-0.97,-9.59,9.93
-2.42,-0.98,-9.61,9.95
-2.33,-0.99,-9.57,9.90
-2.27,-0.96,-9.61,9.92
-2.35,-0.94,-9.59,9.92
-2.36,-0.95,-9.58,9.91
-2.34,-0.95,-9.60,9.93
-2.32,-0.93,-9.62,9.93
-2.27,-0.90,-9.60,9.91
-2.37,-0.95,-9.57,9.90
-2.34,-1.03,-9.61,9.95
-2.31,-0.90,-9.62,9.93
-2.27,-0.89,-9.59,9.90
-2.26,-0.97,-9.59,9.90
-2.32,-0.92,-9.56,9.88
-2.39,-0.89,-9.58,9.92
-2.35,-0.94,-9.59,9.92
-2.32,-0.96,-9.59,9.92
-2.21,-0.97,-9.60,9.90
-2.30,-0.93,-9.60,9.91
-2.31,-0.97,-9.63,9.95
-2.34,-1.00,-9.58,9.91
-2.30,-0.90,-9.61,9.93
-2.32,-0.91,-9.61,9.93
-2.32,-0.94,-9.62,9.94
-2.28,-0.95,-9.60,9.91
-2.33,-0.90,-9.62,9.94
-2.36,-0.97,-9.61,9.94
-2.29,-0.93,-9.61,9.92
-2.26,-0.94,-9.62,9.92
-2.28,-0.94,-9.59,9.90
-2.34,-0.91,-9.61,9.93
-2.33,-0.92,-9.60,9.92
-2.28,-0.99,-9.57,9.89
-2.32,-0.92,-9.61,9.92
-2.31,-0.93,-9.63,9.94
-2.32,-0.92,-9.58,9.91
-2.24,-0.95,-9.58,9.89
-2.31,-0.94,-9.60,9.92
-2.28,-0.97,-9.61,9.92
-2.24,-0.95,-9.62,9.92
-2.26,-0.91,-9.60,9.91
-2.39,-0.92,-9.56,9.90
-2.27,-1.01,-9.55,9.87
-2.27,-0.88,-9.65,9.95
-2.34,-0.92,-9.64,9.96
-2.34,-1.00,-9.63,9.96
-2.25,-0.97,-9.60,9.90
-2.21,-0.99,-9.61,9.91
-2.24,-0.96,-9.61,9.92
-2.32,-0.91,-9.58,9.90
-2.30,-0.90,-9.61,9.92
-2.28,-0.90,-9.63,9.94
-2.29,-0.96,-9.59,9.91
-2.29,-0.95,-9.60,9.92
-2.19,-0.93,-9.60,9.89
-2.22,-0.90,-9.62,9.91
-2.29,-0.90,-9.61,9.92
-2.29,-0.95,-9.62,9.93
-2.27,-0.98,-9.61,9.93
-2.26,-0.93,-9.60,9.91
-2.32,-0.93,-9.58,9.90
-2.19,-0.93,-9.60,9.89
-2.24,-0.88,-9.61,9.90
-2.30,-0.93,-9.63,9.94
-2.31,-0.96,-9.62,9.94
-2.26,-0.92,-9.60,9.90
-2.22,-0.94,-9.58,9.88
-2.28,-0.94,-9.63,9.94
-2.30,-0.93,-9.63,9.94
-2.29,-0.95,-9.60,9.91
-2.26,-0.92,-9.55,9.86
-2.27,-0.91,-9.62,9.93
-2.28,-0.96,-9.60,9.92
-2.26,-0.98,-9.60,9.91
-2.28,-0.87,-9.62,9.92
-2.31,-0.97,-9.61,9.93
-2.32,-0.95,-9.58,9.90
-2.24,-0.98,-9.63,9.94
-2.28,-1.03,-9.57,9.89
-2.29,-0.92,-9.65,9.96
-2.26,-0.90,-9.66,9.96
-2.32,-0.94,-9.60,9.92
-2.24,-0.97,-9.63,9.94
-2.24,-1.00,-9.62,9.93
-2.30,-0.95,-9.59,9.91
-2.26,-0.91,-9.59,9.89
-2.31,-0.90,-9.59,9.91
-2.27,-0.93,-9.58,9.89
-2.30,-0.95,-9.61,9.93
-2.32,-0.96,-9.62,9.94
-2.28,-0.98,-9.60,9.92
-2.19,-0.91,-9.65,9.94
-2.30,-0.94,-9.64,9.96
-2.43,-0.96,-9.59,9.94
-2.32,-0.98,-9.59,9.92
-2.24,-0.96,-9.62,9.92
-2.24,-0.97,-9.60,9.90
-2.34,-0.95,-9.60,9.92
-2.27,-0.94,-9.59,9.90
-2.29,-0.95,-9.58,9.89
-2.28,-0.95,-9.60,9.92
-2.28,-0.96,-9.63,9.94
-2.42,-0.95,-9.57,9.92
-2.30,-0.98,-9.61,9.93
-2.27,-0.96,-9.64,9.95
-2.27,-0.99,-9.60,9.91
-2.37,-0.97,-9.59,9.92
-2.30,-0.95,-9.62,9.94
-2.27,-0.97,-9.62,9.93
-2.27,-0.99,-9.58,9.90
-2.31,-0.93,-9.60,9.92
-2.25,-0.97,-9.63,9.94
-2.28,-1.02,-9.57,9.89
-2.38,-0.95,-9.59,9.93
-2.36,-0.85,-9.70,10.02
-2.28,-1.02,-9.60,9.92
-2.19,-0.98,-9.58,9.87
-2.17,-1.03,-9.57,9.87
-2.34,-0.93,-9.61,9.94
-2.29,-0.94,-9.64,9.95
-2.39,-0.94,-9.60,9.93
-2.30,-0.92,-9.59,9.90
-2.20,-1.03,-9.58,9.88
-2.30,-0.99,-9.58,9.90
-2.31,-0.96,-9.60,9.92
-2.26,-0.93,-9.61,9.92
-2.24,-0.96,-9.63,9.93
-2.33,-0.97,-9.62,9.94
-2.32,-0.95,-9.59,9.92
-2.27,-0.94,-9.63,9.94
-2.29,-0.94,-9.62,9.94
-2.32,-0.96,-9.59,9.91
-2.24,-0.94,-9.60,9.90
-2.30,-1.01,-9.58,9.91
-2.31,-0.96,-9.63,9.95
-2.29,-0.96,-9.61,9.92
-2.26,-0.98,-9.61,9.92
-2.34,-0.95,-9.61,9.93
-2.34,-0.95,-9.59,9.92
-2.26,-0.99,-9.60,9.91
-2.25,-0.92,-9.64,9.94
-2.24,-1.02,-9.61,9.92
-2.32,-0.96,-9.59,9.92
-2.17,-1.03,-9.58,9.88
-2.31,-0.98,-9.61,9.93
-2.29,-0.98,-9.60,9.92
-2.38,-0.91,-9.58,9.91
-2.25,-0.96,-9.66,9.97
-2.21,-0.92,-9.58,9.87
-2.21,-0.89,-9.59,9.88
-2.34,-0.97,-9.63,9.96
-2.32,-0.91,-9.60,9.92
-2.26,-0.88,-9.57,9.88
-2.34,-0.95,-9.56,9.89
-2.37,-0.99,-9.60,9.94
-2.29,-0.99,-9.64,9.96
-2.24,-0.95,-9.62,9.92
-2.30,-0.92,-9.61,9.92
-2.38,-0.92,-9.60,9.93
-2.22,-0.93,-9.61,9.91
-2.31,-0.93,-9.58,9.90
-2.36,-0.94,-9.60,9.93
-2.29,-0.97,-9.64,9.96
-2.24,-0.88,-9.63,9.93
-2.23,-0.97,-9.55,9.85
-2.32,-1.00,-9.62,9.94
-2.18,-0.93,-9.66,9.95
-2.32,-0.96,-9.60,9.92
-2.20,-0.91,-9.61,9.90
-2.25,-0.94,-9.61,9.91
-2.33,-0.94,-9.59,9.91
-2.33,-0.91,-9.61,9.93
-2.28,-0.89,-9.60,9.91
-2.21,-1.00,-9.56,9.87
